comment,label
"Có nên mua laptop gaming cũ không mọi người, hay cố thêm mua máy mới?",0
"Bán tài khoản VIP cho các trang học code (Leetcode, Codecademy). 👨‍💻 Hỗ trợ ae IT nâng cao trình độ. Giá sinh viên.",1
Làm xong cái đồ án này chắc tao tổn thọ mất. Stress vcl.,0
Thằng Messi đá ở Inter Miami vẫn gánh team như thường. Đẳng cấp vcl.,0
"Nhận order phụ kiện bàn phím cơ (keycap, switch, stab). ⌨️ Hàng nội địa Trung, giá tốt. Dr để xem mẫu.",1
"Có ai biết cách fix lỗi ""Your connection is not private"" trên Chrome không?",0
Mày là thằng óc chó à? Đã ngu còn hay cãi lý.,0
Học xong ngành này thất nghiệp thì nhục. 🥲,0
"Bán tài khoản Midjourney, Stable Diffusion. 🎨 Giúp bạn tạo ảnh AI không giới hạn. Chỉ 100k/tháng.",1
"Cái loại bạn như mày, tao coi như con chó ven đường.",0
"Mọi người ơi, môn Giải tích 2 có dùng lại kiến thức Giải tích 1 nhiều không?",0
VAY TIỀN NÓNG TRONG NGÀY. 💰 Chỉ cần CMND + Thẻ SV. Không gọi người thân. Ib mình để được tư vấn.,1
"Con đĩ đấy suốt ngày lên mạng khoe tiền, đéo biết tiền của nó hay của sugar daddy nó.",0
"Có ai biết quán cafe nào yên tĩnh, wifi mạnh để ngồi code không ạ?",0
Pass lại con VGA 1050ti huyền thoại. 5 lít cho anh em chống cháy.,0
"Nhận chạy quảng cáo Google Ads, SEO website lên top. 🔥 Giúp bạn tiếp cận hàng nghìn khách hàng. Chi phí hợp lý.",1
Thằng lồn đấy hack game rõ rành rành mà admin đéo ban.,0
"Có nên mua bàn phím không dây để chơi game không mng, sợ có độ trễ.",0
"LINK GROUP TELEGRAM GIAO LƯU SUGAR BABY - DADDY. 🌹 Kín đáo, an toàn. Link ở bio.",1
"Đm con người yêu cũ, đòi chia tay xong giờ lại quay lại làm phiền tao.",0
Tầm 15 củ build PC gaming thì nên đi R5 5600 + 2060 Super cũ không ae? Hay có combo nào ngon hơn?,0
"Bán tài khoản VIP cho các trang web soi kèo, tip bóng đá. ⚽️ Tỉ lệ thắng > 80%. Giúp anh em về bờ. Ib để vào nhóm kín.",1
Đm cái thằng lồn nào lấy xe của tao mà đéo đổ xăng. Hết sạch mẹ xăng giữa đường.,0
"Tuyển nhân viên trực page, trả lời tin nhắn cho shop thời trang. 💬 Làm xoay ca, 25k/h. Ib để ứng tuyển.",1
"Mọi người ơi, môn Vi xử lý có khó không ạ? Em nghe nói môn này code chua lắm.",0
"Dịch vụ làm bằng lái xe, cavet xe, CCCD. 📜 Phôi thật, bao soi. Giao dịch trực tiếp, an toàn. Dr Zalo...",1
Con đĩ đấy suốt ngày lên mạng dạy đời trong khi sống như cái lồn.,0
"Bán tài khoản VIP cho các trang xem phim người lớn (Javhd, Xvideos...). 🔞 Full HD, không quảng cáo. Ib kín đáo.",1
"Mày là cái loại bạn chó, thấy người sang bắt quàng làm họ. Cút.",0
"Thằng De Gea rời MU là đúng rồi, ở lại chỉ làm trò hề.",0
"Bạn muốn kiếm 500k-1tr/ngày? 💸 Tham gia sàn giao dịch BO, chuyên gia đọc lệnh 1-1. Cam kết không cháy tài khoản. Link đăng ký ở bio.",1
Cái thằng óc chó đấy chơi game ngu mà cứ thích chỉ đạo. Mệt vcl.,0
Pass lại con màn hình LG 24 inch full HD 75hz. Còn bảo hành. Giá 1 củ 5.,0
"Nhận cài lại Win, macOS, Linux. 💻 Cài full driver, phần mềm cơ bản. Giá chỉ 80k. Ib mình nhé.",1
Có ai biết cách fix lỗi màn hình xanh trên Windows 11 không?,0
"Cái loại rẻ rách như mày, đéo ai thèm chơi cùng đâu.",0
"Tuyển sugar baby, yêu cầu sv năm nhất, ngoan. Daddy chu cấp 20 củ/tháng, lo từ A-Z. Dr info + ảnh. 🌹",1
"Đm thằng nào park con xe Vinfast trước cổng KTX, chắn hết mẹ đường đi.",0
"Mày là cái thằng đần, não phẳng à? Nói thế mà cũng đéo hiểu.",0
"Nhận order hàng Nhật (figure, manga, quần áo). 🇯🇵 Hàng về sau 2 tuần. Công mua hộ rẻ. Dr để được tư vấn.",1
Thằng thầy dạy môn giải tích này giảng như ru ngủ. Chán đéo buồn học.,0
"Bán tài khoản VIP Tinder Gold, Bumble Premium. 🔥 Giúp bạn tìm gấu qua mùa đông. Giá sinh viên. Ib chốt đơn.",1
Deadline dí đến ass rồi mà tao vẫn ngồi đây lướt face. Đúng là vua lười.,0
"Con ml đấy sống ảo vcl, ảnh trên mạng thì xinh như hot girl, ngoài đời nhìn như con nghiện.",0
"Bạn đang gặp khó khăn tài chính? 💰 Vay nóng sinh viên, không cần gặp mặt. Lãi suất thấp. Giải ngân trong 5 phút.",1
Có đứa nào đi xem Blackpink ở Mỹ Đình không? Cho tao xin ít review.,0
"Mày là cái loại súc vật, sống lỗi đéo chịu được.",0
"Nhận cày thuê, làm nhiệm vụ game Genshin Impact, Honkai Star Rail. 🎮 Uy tín, nhanh gọn. Ib để báo giá.",1
"Thằng bạn cùng phòng ở bẩn như một con heo, rác vứt đầy phòng. Tởm vcl.",0
Có ai biết cách build con PC mini ITX không? Em thích nhỏ gọn.,0
"Bán acc Facebook cổ, acc via để chạy quảng cáo. 🚀 Bao trust, ít bị checkpoint. Ib để lấy info.",1
"Tối nay Real đá với Barca, El Clasico đỉnh cao. Anh em dự đoán tỉ số đi.",0
Đm cái thằng lồn nào ăn trộm con chuột G102 của tao. Bố mày nguyền rủa mày.,0
Có ai có link download bộ Adobe 2023 full crack cho Mac không cho mình xin với. 🙏,0
"TOOL HACK GAME BÀI, SLOT, NỔ HŨ. 🔥 Giúp bạn đổi đời sau 1 đêm. An toàn, kín đáo. Dr Zalo để cài đặt.",1
Mày bớt thể hiện đi được không? Nhìn ngứa mắt vcl.,0
"Em là sinh viên năm 2, muốn tìm một công việc làm thêm liên quan đến ngành marketing. Mọi người có gợi ý gì không ạ?",0
Tuyển 20 bạn xem video Tiktok kiếm tiền. 📱 1k/video. Ngày kiếm 100-200k là bình thường. Link tải app ở bio.,1
Vừa tạch môn. Buồn đéo tả được. 😩,0
"Cái loại bạn như mày, chỉ biết lợi dụng người khác.",0
Có nên mua bàn phím cơ cũ không mọi người? Sợ bị liệt phím.,0
"Nhận làm báo cáo thực tập, tiểu luận, chuyên đề. ✍️ Chuẩn format, không đạo văn. Giá rẻ. Cứu ae qua môn.",1
Làm xong cái project này chắc mắt tao tăng thêm mấy độ.,0
Thằng Messi qua Mỹ đá như đi dạo. Đẳng cấp vẫn là mãi mãi.,0
Dịch vụ đòi nợ thuê. 👹 Đòi lại tiền từ những thằng bạn chó má. Không lấy được không lấy tiền. Liên hệ...,1
Có ai biết cách vệ sinh tai nghe TWS đúng cách không?,0
Mày là thằng óc chó à? Đã ngu còn hay tỏ ra nguy hiểm.,0
Học xong ngành này ra trường lương tháng được 10 củ không chúng mày?,0
"Bán tài khoản VIP các trang học tiếng Anh (Elsa, Cambly). 🇬🇧 Giúp bạn nói tiếng Anh như gió. Giá sinh viên.",1
"Cái loại đĩ như mày, thằng nào yêu phải thì đúng là đời nó xuống dốc.",0
"Mọi người ơi, môn Xác suất thống kê có được dùng máy tính 580VNX không ạ?",0
"VAY TIỀN CHỈ CẦN CMND + BHYT. 💰 Không thẩm định, không giữ giấy tờ. Ib mình để được hỗ trợ.",1
Con ml đấy suốt ngày đi kể xấu người yêu cũ. Đéo hiểu cái nết gì.,0
Có ai biết quán cafe nào có mèo ở khu vực Đống Đa không?,0
"Pass lại con laptop Dell do mới được tặng Macbook. Máy còn mới, cấu hình i5 gen 10. Giá 8 củ.",0
"Nhận chạy quảng cáo Google, Facebook. 🔥 Target đúng đối tượng, tối ưu chi phí. Ib để được tư vấn miễn phí.",1
Thằng lồn đấy hack map mà cứ gáy to.,0
"Có nên mua SSD của Kington không mọi người, thấy giá rẻ mà sợ không bền.",0
"LINK GROUP TELEGRAM GIAO LƯU GÁI NGÀNH, SV. 🌹 Kín đáo, an toàn. Ae vào giao lưu văn minh. Link ở bio.",1
"Đm con người yêu cũ, chia tay rồi còn quay lại mượn tiền tao.",0
Có ai hóng anime Jujutsu Kaisen season 2 không? Nghe bảo arc Shibuya đỉnh lắm.,0
"Bán acc Genshin Impact AR 60, full top meta (Raiden C3, Nahida C2...). 💎 Do không có thời gian chơi. Giao dịch qua admin uy tín.",1
Đm cái thằng lồn nào pick Yasuo team tao feed 0/10. Óc chó thì cút mẹ mày đi.,0
"Tuyển nhân viên trực page, chốt đơn hàng mô hình anime. 💥 Lương 3-5tr/tháng. Yêu cầu am hiểu về manga, anime. Ib ngay.",1
"Mọi người ơi, có nên roll Eula rerun này không hay đợi lôi thần ạ? Em là newbie.",0
"Dịch vụ cày thuê rank Valorant, LMHT, Tốc Chiến. 🎮 Kéo rank thần tốc, giá sinh viên. Uy tín, bảo mật acc.",1
Con đĩ đấy suốt ngày cosplay anime mà nhìn như con phò. Đéo có tí thần thái nào.,0
"Bán tài khoản VIP Crunchyroll, Funimation. 🎌 Xem anime full HD không quảng cáo, có sub Việt. Chỉ 30k/tháng.",1
"Mày là cái loại wibu rách, suốt ngày ba cái anime bệnh hoạn.",0
Chap mới One Piece có tình tiết hay vcl. Oda đúng là thánh. 🔥,0
"Bạn muốn kiếm 500k/ngày? 💸 Chơi game bài đổi thưởng, nổ hũ. Nạp 1 được 2. Rút tiền về momo trong 1 nốt nhạc. Link tải ở bio.",1
Cái thằng óc lợn đấy chơi Elden Ring mà cứ đòi cầm song đao từ đầu. Ngu vcl.,0
"Pass lại con figure Rem authentic do hết tiền đóng học phí. 😭 Mới unbox, full box. Giá 2 củ.",0
"Nhận order manga, light novel, artbook từ Nhật Bản. 🇯🇵 Hàng về sau 2-3 tuần. Công mua hộ rẻ. Dr để check hàng.",1
Có ai biết cách cài mod cho game Stardew Valley không ạ?,0
"Cái loại rẻ rách, xem phim lậu còn to mồm.",0
"Tuyển sugar baby mê anime, cosplay. Daddy chu cấp 15 củ/tháng. Cùng daddy đi event, chụp ảnh. Dr info kín. 🌹",1
Đm thằng nào spoil phim trên confession. Bố mày mà biết thì mày ăn cặc.,0
"Mày là thằng đần à? Gojo Satoru mạnh nhất truyện rồi, còn thắc mắc cc gì nữa.",0
"Nhận làm mô hình, sa bàn cho các bạn học kiến trúc, mỹ thuật. ✍️ Tỉ mỉ, chi tiết. Giá cả thương lượng.",1
"Thằng thầy dạy môn này hãm vcl, suốt ngày lôi chuyện chính trị vào bài giảng.",0
"Bán acc Steam full game JRPG. 🎮 Persona, Final Fantasy, Dragon Quest... Giá rẻ hơn mua lẻ rất nhiều. Ib để xem list game.",1
Lại sắp đến mùa deadline rồi. Chắc tao chết chìm trong đống game chưa chơi mất.,0
Con ml đấy suốt ngày đi xin tiền donate trên stream mà đéo có tài năng cc gì.,0
"Bạn đang gặp khó khăn tài chính? 💰 Vay nóng sinh viên, không cần gặp mặt. Chỉ cần thẻ SV. Duyệt vay trong 5 phút.",1
Có đứa nào đi Comic Con cuối tuần này không? Lập team đi cho vui.,0
"Mày là cái loại súc vật, xem anime loli còn thẩm du được.",0
"Nhận cày sự kiện, la hoàn game Genshin Impact. 🔥 Nhanh gọn, uy tín. Ib để báo giá.",1
Thằng bạn cùng phòng cả ngày đéo làm gì ngoài cày game. Tương lai mờ mịt vcl.,0
Có ai biết cách build team cho Ayaka không ạ? Em mới roll được ẻm.,0
"Bán tài khoản Netflix, Disney+ Premium 4K. 🎬 Xem phim Marvel, Star Wars thả ga. Giá chỉ 40k/tháng.",1
"Tối nay MU đá, anh em fan Chelsea chuẩn bị tinh thần chưa? 😂",0
Đm cái thằng lồn nào chơi game mà bật mic xong chửi cả team. Vô văn hóa.,0
Có ai có link download game The Witcher 3 full DLC không cho mình xin với. 🙏,0
Mày bớt thể hiện đi được không? Fan anime nửa mùa.,0
"Em là sinh viên năm nhất ngành CNTT, muốn tìm một CLB để tham gia. Mọi người có gợi ý gì không ạ?",0
Tuyển 20 bạn xem livestream kiếm tiền. 📱 1k/phút. Ngày kiếm 200-300k. Rút tiền về Momo. Link tải app ở bio.,1
Vừa tạch môn. Buồn đéo tả được. Lại tốn tiền học lại. 😩,0
Có nên mua tay cầm game 8bitdo không mọi người? Thấy review khá tốt.,0
Làm xong cái project này chắc tao phải cày game bù mấy ngày.,0
"Thằng main trong bộ anime này ngu lồn vcl, xem mà tức.",0
Có ai biết cách stream game lên facebook không bị mờ không?,0
"Bán tài khoản VIP cho các trang học tiếng Nhật (Duolingo, Memrise). 🇯🇵 Hỗ trợ ae wibu xem anime không cần sub. Giá sinh viên.",1
"Mọi người ơi, môn Phân tích thiết kế hệ thống có khó không ạ?",0
Có ai biết quán cafe anime nào ở Hà Nội không?,0
"Pass lại con laptop gaming do cần tiền mua figure. 😭 Máy còn mới, cấu hình i7 gen 11, RTX 3060.",0
"Có nên mua Nintendo Switch cũ không mng, sợ bị drift.",0
"Phim mới của Marvel dạo này xem chán vcl, kỹ xảo thì ổn mà kịch bản như cc.",0
"Bán tài khoản Netflix Premium, HBO Go, Disney+. 🎬 Xem phim 4K không giới hạn. Giá chỉ từ 30k/tháng. Ib để chốt đơn.",1
Đứa nào có link xem Oppenheimer bản đẹp không cho tao xin với. Lười ra rạp quá.,0
"Tuyển 20 bạn xem video, review phim kiếm tiền. 🍿 10k/review. Rút tiền về Momo. Ib để nhận job.",1
"Mọi người ơi, có nên mua màn hình cong để chơi game và xem phim không? Trải nghiệm có sướng hơn nhiều không ạ?",0
"Dịch vụ get link Fshare, 4share, rapidgator. 🚀 Tải phim, game, tài liệu max tốc độ. Chỉ 5k/link.",1
Cái kết phim The Glory xem đã cái nư vcl. Mong phần 3 quá.,0
"Bán tài khoản VIP cho các trang phim lậu (phimmoi, bilutv...). 🎞️ Xem phim không quảng cáo, load nhanh. 20k/tháng.",1
"Mày là cái loại fan phong trào, xem được mấy bộ phim đã ra vẻ ta đây am hiểu.",0
"Anime Chainsaw Man art đẹp vcl, combat cũng mãn nhãn nữa.",0
"Bạn muốn kiếm thêm thu nhập? 💸 Tuyển CTV bán vé xem phim CGV, Lotte. Chiết khấu cao. Làm online.",1
Cái thằng óc lợn đấy chơi game mà cứ AFK. Báo cả team.,0
"Pass lại con laptop gaming do muốn lên đời PC. Cấu hình R5 5600H, RTX 3050Ti. Còn bảo hành. Giá 15 củ.",0
"Nhận order đĩa Blu-ray, DVD phim, anime từ Amazon Nhật. 🇯🇵 Hàng về sau 2 tuần. Dr để check giá.",1
Có ai biết cách kết nối loa soundbar với laptop để xem phim cho hay không?,0
"Cái loại rẻ rách, spoil phim làm mất hứng người khác.",0
"Tuyển sugar baby mê phim ảnh, Netflix and chill. Daddy chu cấp 15 củ/tháng. Yêu cầu ưa nhìn, kín đáo. Dr info. 🌹",1
"Đm cái rạp phim gần trường, màn hình thì mờ mà âm thanh như cái loa kẹo kéo.",0
Mày là thằng đần à? Tình tiết phim rõ rành rành ra thế mà cũng đéo hiểu.,0
"Nhận làm phụ đề (subtitle) cho phim, video. ✍️ Dịch chuẩn, khớp time. Giá sinh viên. Ib để trao đổi.",1
"Thằng thầy dạy môn này hãm vcl, suốt ngày spoil phim trong giờ học.",0
"Bán tài khoản Adobe Premiere Pro, After Effects bản quyền. 💻 Hỗ trợ ae edit video, làm phim. Giá chỉ 50k/tháng.",1
"Vừa xem xong John Wick 4. Đánh nhau từ đầu đến cuối phim, mãn nhãn vcl.",0
Con ml đấy suốt ngày đi xem phim một mình. Chắc đéo có ai yêu. 😂,0
Có đứa nào đi xem Lật Mặt 6 của Lý Hải chưa? Nghe bảo hay lắm.,0
"Mày là cái loại súc vật, xem phim quay lén còn đi share.",0
"Nhận cày thuê, làm nhiệm vụ game Honkai Star Rail. 🔥 Nhanh gọn, uy tín. Ib để báo giá.",1
"Thằng bạn cùng phòng cả đêm cày phim không ngủ, sáng ra ngáp như thằng nghiện.",0
Có ai biết cách build team cho Seele không ạ? Em mới quay được ẻm.,0
Bán tài khoản Steam đã mua sẵn game Cyberpunk 2077. 🎮 Rẻ hơn mua trực tiếp. Giao dịch qua admin.,1
"Tối nay Chelsea đá, fan Arsenal đừng gáy sớm nhé.",0
Đm thằng nào chơi game mà để con nhỏ nhà nó khóc inh ỏi trong mic.,0
Có ai có link download phim Avatar 2 bản đẹp không cho mình xin với. 🙏,0
Mày bớt thể hiện đi được không? Xem được mấy bộ phim Oscar đã nghĩ mình là nhà phê bình à?,0
"Em là sinh viên năm nhất ngành Truyền thông, muốn tìm một CLB về làm phim. Mọi người có gợi ý gì không ạ?",0
Có nên mua máy chiếu mini để trong phòng trọ xem phim không mọi người?,0
Làm xong cái project này chắc tao phải cày hết list phim đang dở.,0
"Thằng main trong bộ phim này ngu lồn vcl, xem mà tức.",0
Có ai biết cách stream phim từ laptop lên TV không?,0
"Bán tài khoản VIP cho các trang học tiếng Anh qua phim (eJOY, Studyphim). 🇬🇧 Giúp bạn nói tiếng Anh như gió. Giá sinh viên.",1
Có ai biết quán cafe phim nào ở Hà Nội không?,0
"Pass lại con laptop gaming do cần tiền mua máy ảnh. 😭 Máy còn mới, cấu hình i7 gen 11, RTX 3060.",0

"Bạn đăng trên nhóm trường này là dở rồi, ko ai giúp đâu, còn bị táp đấy. Ncl quyết đinhh là do bạn, chúc bạn may mắn",0
